ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
381,20190731,20190812,20190807,14365,SO49179,1000.4375
333,20190731,20190812,20190807,26744,SO49180,782.99
375,20190801,20190813,20190808,17890,SO49181,2181.5625
369,20190801,20190813,20190808,16830,SO49182,2443.35
370,20190801,20190813,20190808,16944,SO49183,2443.35
362,20190801,20190813,20190808,14129,SO49184,2049.0982
362,20190801,20190813,20190808,14134,SO49185,2049.0982
370,20190801,20190813,20190808,23526,SO49186,2443.35
379,20190801,20190813,20190808,23545,SO49187,2181.5625
358,20190801,20190813,20190808,26815,SO49188,2049.0982
341,20190801,20190813,20190808,15525,SO49189,782.99
383,20190801,20190813,20190808,25033,SO49190,1000.4375
387,20190802,20190814,20190809,19435,SO49191,1000.4375
387,20190802,20190814,20190809,19040,SO49192,1000.4375
360,20190802,20190814,20190809,29390,SO49193,2049.0982
335,20190802,20190814,20190809,20922,SO49194,782.99
321,20190802,20190814,20190809,20845,SO49195,782.99
354,20190802,20190814,20190809,12386,SO49196,2071.4196
360,20190802,20190814,20190809,29415,SO49197,2049.0982
343,20190802,20190814,20190809,26662,SO49198,782.99
337,20190802,20190814,20190809,26667,SO49199,782.99
368,20190803,20190815,20190810,17889,SO49200,2443.35
370,20190803,20190815,20190810,17795,SO49201,2443.35
375,20190803,20190815,20190810,17829,SO49202,2181.5625
331,20190803,20190815,20190810,19343,SO49203,782.99
352,20190803,20190815,20190810,14103,SO49204,2071.4196
358,20190803,20190815,20190810,14130,SO49205,2049.0982
375,20190803,20190815,20190810,23423,SO49206,2181.5625
369,20190803,20190815,20190810,23432,SO49207,2443.35
375,20190803,20190815,20190810,23531,SO49208,2181.5625
371,20190803,20190815,20190810,23541,SO49209,2181.5625
356,20190803,20190815,20190810,21331,SO49210,2071.4196
354,20190803,20190815,20190810,27020,SO49211,2071.4196
387,20190803,20190815,20190810,14337,SO49212,1000.4375
387,20190803,20190815,20190810,25034,SO49213,1000.4375
379,20190803,20190815,20190810,23575,SO49214,2181.5625
325,20190803,20190815,20190810,15521,SO49215,782.99
327,20190803,20190815,20190810,26749,SO49216,782.99
377,20190804,20190816,20190811,15637,SO49217,2181.5625
379,20190804,20190816,20190811,26113,SO49218,2181.5625
362,20190804,20190816,20190811,12619,SO49219,2049.0982
352,20190804,20190816,20190811,14032,SO49220,2071.4196
379,20190804,20190816,20190811,23532,SO49221,2181.5625
352,20190804,20190816,20190811,27078,SO49222,2071.4196
360,20190804,20190816,20190811,27017,SO49223,2049.0982
358,20190804,20190816,20190811,27073,SO49224,2049.0982
375,20190805,20190817,20190812,17191,SO49225,2181.5625
370,20190805,20190817,20190812,17792,SO49226,2443.35
369,20190805,20190817,20190812,13873,SO49227,2443.35
360,20190805,20190817,20190812,29404,SO49228,2049.0982
356,20190805,20190817,20190812,12390,SO49229,2071.4196
358,20190805,20190817,20190812,21266,SO49230,2049.0982
362,20190805,20190817,20190812,27058,SO49231,2049.0982
321,20190805,20190817,20190812,15529,SO49232,782.99
325,20190805,20190817,20190812,15531,SO49233,782.99
329,20190805,20190817,20190812,15534,SO49234,782.99
321,20190805,20190817,20190812,15537,SO49235,782.99
389,20190805,20190817,20190812,25021,SO49236,1000.4375
385,20190805,20190817,20190812,25035,SO49237,1000.4375
379,20190805,20190817,20190812,23593,SO49238,2181.5625
354,20190806,20190818,20190813,14011,SO49239,2071.4196
352,20190806,20190818,20190813,14058,SO49240,2071.4196
354,20190806,20190818,20190813,14065,SO49241,2071.4196
368,20190806,20190818,20190813,23524,SO49242,2443.35
358,20190806,20190818,20190813,27074,SO49243,2049.0982
362,20190806,20190818,20190813,21284,SO49244,2049.0982
389,20190806,20190818,20190813,25029,SO49245,1000.4375
373,20190806,20190818,20190813,23640,SO49246,2181.5625
369,20190807,20190819,20190814,17793,SO49247,2443.35
387,20190807,20190819,20190814,17766,SO49248,1000.4375
385,20190807,20190819,20190814,17767,SO49249,1000.4375
343,20190807,20190819,20190814,19323,SO49250,782.99
377,20190807,20190819,20190814,13871,SO49251,2181.5625
352,20190807,20190819,20190814,12378,SO49252,2071.4196
360,20190807,20190819,20190814,14211,SO49253,2049.0982
358,20190807,20190819,20190814,14216,SO49254,2049.0982
327,20190807,20190819,20190814,15523,SO49255,782.99
354,20190807,20190819,20190814,13997,SO49256,2071.4196
321,20190807,20190819,20190814,26746,SO49257,782.99
368,20190808,20190820,20190815,17828,SO49258,2443.35
360,20190808,20190820,20190815,29397,SO49259,2049.0982
362,20190808,20190820,20190815,12608,SO49260,2049.0982
360,20190808,20190820,20190815,12609,SO49261,2049.0982
333,20190808,20190820,20190815,19335,SO49262,782.99
343,20190808,20190820,20190815,20843,SO49263,782.99
356,20190808,20190820,20190815,14046,SO49264,2071.4196
356,20190808,20190820,20190815,14050,SO49265,2071.4196
362,20190808,20190820,20190815,14051,SO49266,2049.0982
356,20190808,20190820,20190815,14131,SO49267,2071.4196
356,20190808,20190820,20190815,27056,SO49268,2071.4196
373,20190809,20190821,20190816,13884,SO49269,2181.5625
352,20190809,20190821,20190816,29412,SO49270,2071.4196
354,20190809,20190821,20190816,12630,SO49271,2071.4196
362,20190809,20190821,20190816,14055,SO49272,2049.0982
352,20190809,20190821,20190816,21272,SO49273,2071.4196
362,20190809,20190821,20190816,21311,SO49274,2049.0982
368,20190809,20190821,20190816,23645,SO49275,2443.35
379,20190810,20190822,20190817,17849,SO49276,2181.5625
352,20190810,20190822,20190817,12615,SO49277,2071.4196
358,20190810,20190822,20190817,14038,SO49278,2049.0982
362,20190810,20190822,20190817,14045,SO49279,2049.0982
368,20190811,20190823,20190818,17815,SO49280,2443.35
343,20190811,20190823,20190818,19324,SO49281,782.99
362,20190811,20190823,20190818,14133,SO49282,2049.0982
352,20190811,20190823,20190818,14220,SO49283,2071.4196
375,20190811,20190823,20190818,23436,SO49284,2181.5625
356,20190811,20190823,20190818,27077,SO49285,2071.4196
352,20190811,20190823,20190818,27050,SO49286,2071.4196
356,20190811,20190823,20190818,14007,SO49287,2071.4196
354,20190811,20190823,20190818,13994,SO49288,2071.4196
331,20190811,20190823,20190818,26748,SO49289,782.99
369,20190812,20190824,20190819,16940,SO49290,2443.35
387,20190812,20190824,20190819,19433,SO49291,1000.4375
389,20190812,20190824,20190819,19038,SO49292,1000.4375
358,20190812,20190824,20190819,12297,SO49293,2049.0982
368,20190812,20190824,20190819,13882,SO49294,2443.35
362,20190812,20190824,20190819,12388,SO49295,2049.0982
356,20190812,20190824,20190819,14010,SO49296,2071.4196
358,20190812,20190824,20190819,14127,SO49297,2049.0982
356,20190812,20190824,20190819,14210,SO49298,2071.4196
377,20190812,20190824,20190819,23533,SO49299,2181.5625
383,20190812,20190824,20190819,14362,SO49300,1000.4375
377,20190813,20190825,20190820,15665,SO49301,2181.5625
371,20190813,20190825,20190820,15651,SO49302,2181.5625
377,20190813,20190825,20190820,17103,SO49303,2181.5625
381,20190813,20190825,20190820,19437,SO49304,1000.4375
371,20190813,20190825,20190820,13866,SO49305,2181.5625
373,20190813,20190825,20190820,13886,SO49306,2181.5625
358,20190813,20190825,20190820,14071,SO49307,2049.0982
352,20190813,20190825,20190820,14128,SO49308,2071.4196
381,20190813,20190825,20190820,14364,SO49309,1000.4375
337,20190813,20190825,20190820,15527,SO49310,782.99
335,20190813,20190825,20190820,26743,SO49311,782.99
369,20190814,20190826,20190821,17086,SO49312,2443.35
358,20190814,20190826,20190821,14039,SO49313,2049.0982
362,20190814,20190826,20190821,14214,SO49314,2049.0982
362,20190814,20190826,20190821,14215,SO49315,2049.0982
379,20190814,20190826,20190821,23433,SO49316,2181.5625
381,20190814,20190826,20190821,14355,SO49317,1000.4375
333,20190814,20190826,20190821,27267,SO49318,782.99
387,20190814,20190826,20190821,25022,SO49319,1000.4375
373,20190814,20190826,20190821,23649,SO49320,2181.5625
356,20190814,20190826,20190821,27063,SO49321,2071.4196
329,20190814,20190826,20190821,26747,SO49322,782.99
362,20190815,20190827,20190822,12612,SO49323,2049.0982
352,20190815,20190827,20190822,12461,SO49324,2071.4196
356,20190815,20190827,20190822,14219,SO49325,2071.4196
360,20190815,20190827,20190822,21305,SO49326,2049.0982
369,20190816,20190828,20190823,17790,SO49327,2443.35
373,20190816,20190828,20190823,17812,SO49328,2181.5625
387,20190816,20190828,20190823,17754,SO49329,1000.4375
354,20190816,20190828,20190823,12314,SO49330,2071.4196
358,20190816,20190828,20190823,12384,SO49331,2049.0982
352,20190816,20190828,20190823,14063,SO49332,2071.4196
354,20190816,20190828,20190823,14102,SO49333,2071.4196
360,20190816,20190828,20190823,14132,SO49334,2049.0982
375,20190816,20190828,20190823,23429,SO49335,2181.5625
377,20190816,20190828,20190823,23523,SO49336,2181.5625
362,20190816,20190828,20190823,27068,SO49337,2049.0982
369,20190816,20190828,20190823,23571,SO49338,2443.35
368,20190817,20190829,20190824,17183,SO49339,2443.35
375,20190817,20190829,20190824,15624,SO49340,2181.5625
381,20190817,20190829,20190824,17756,SO49341,1000.4375
356,20190817,20190829,20190824,12599,SO49342,2071.4196
356,20190817,20190829,20190824,14033,SO49343,2071.4196
352,20190817,20190829,20190824,14048,SO49344,2071.4196
362,20190817,20190829,20190824,14070,SO49345,2049.0982
362,20190817,20190829,20190824,14218,SO49346,2049.0982
369,20190817,20190829,20190824,23539,SO49347,2443.35
369,20190817,20190829,20190824,23547,SO49348,2443.35
360,20190817,20190829,20190824,27045,SO49349,2049.0982
331,20190817,20190829,20190824,15547,SO49350,782.99
329,20190817,20190829,20190824,26673,SO49351,782.99
375,20190818,20190830,20190825,17082,SO49352,2181.5625
325,20190818,20190830,20190825,20931,SO49353,782.99
373,20190818,20190830,20190825,13883,SO49354,2181.5625
362,20190818,20190830,20190825,14031,SO49355,2049.0982
369,20190818,20190830,20190825,23540,SO49356,2443.35
377,20190818,20190830,20190825,23542,SO49357,2181.5625
356,20190818,20190830,20190825,27076,SO49358,2071.4196
385,20190818,20190830,20190825,14343,SO49359,1000.4375
358,20190818,20190830,20190825,27069,SO49360,2049.0982
373,20190818,20190830,20190825,15663,SO49361,2181.5625
358,20190819,20190831,20190826,12622,SO49362,2049.0982
360,20190819,20190831,20190826,14062,SO49363,2049.0982
379,20190819,20190831,20190826,23434,SO49364,2181.5625
368,20190819,20190831,20190826,23529,SO49365,2443.35
377,20190819,20190831,20190826,23546,SO49366,2181.5625
362,20190819,20190831,20190826,27047,SO49367,2049.0982
325,20190819,20190831,20190826,15528,SO49368,782.99
343,20190819,20190831,20190826,15552,SO49369,782.99
379,20190819,20190831,20190826,23574,SO49370,2181.5625
329,20190819,20190831,20190826,26663,SO49371,782.99
369,20190820,20190901,20190827,15666,SO49372,2443.35
383,20190820,20190901,20190827,17752,SO49373,1000.4375
333,20190820,20190901,20190827,20933,SO49374,782.99
354,20190820,20190901,20190827,12330,SO49375,2071.4196
354,20190820,20190901,20190827,14125,SO49376,2071.4196
371,20190820,20190901,20190827,23435,SO49377,2181.5625
360,20190820,20190901,20190827,27051,SO49378,2049.0982
360,20190820,20190901,20190827,27067,SO49379,2049.0982
337,20190820,20190901,20190827,15542,SO49380,782.99
333,20190820,20190901,20190827,15553,SO49381,782.99
383,20190820,20190901,20190827,25030,SO49382,1000.4375
383,20190820,20190901,20190827,25032,SO49383,1000.4375
354,20190820,20190901,20190827,29414,SO49384,2071.4196
375,20190821,20190902,20190828,17803,SO49385,2181.5625
373,20190821,20190902,20190828,17093,SO49386,2181.5625
369,20190821,20190902,20190828,17114,SO49387,2443.35
356,20190821,20190902,20190828,12298,SO49388,2071.4196
335,20190821,20190902,20190828,20975,SO49389,782.99
335,20190821,20190902,20190828,19326,SO49390,782.99
379,20190821,20190902,20190828,13877,SO49391,2181.5625
362,20190821,20190902,20190828,14066,SO49392,2049.0982
375,20190821,20190902,20190828,23422,SO49393,2181.5625
379,20190821,20190902,20190828,23525,SO49394,2181.5625
369,20190821,20190902,20190828,23572,SO49395,2443.35
370,20190822,20190903,20190829,23538,SO49396,2443.35
321,20190822,20190903,20190829,15551,SO49397,782.99
331,20190822,20190903,20190829,26745,SO49398,782.99
339,20190823,20190904,20190830,15540,SO49399,782.99
373,20190823,20190904,20190830,17794,SO49400,2181.5625
369,20190823,20190904,20190830,17813,SO49401,2443.35
352,20190823,20190904,20190830,12302,SO49402,2071.4196
362,20190823,20190904,20190830,12397,SO49403,2049.0982
377,20190823,20190904,20190830,23425,SO49404,2181.5625
360,20190823,20190904,20190830,21332,SO49405,2049.0982
354,20190823,20190904,20190830,27021,SO49406,2071.4196
389,20190823,20190904,20190830,14356,SO49407,1000.4375
323,20190823,20190904,20190830,15535,SO49408,782.99
358,20190823,20190904,20190830,13975,SO49409,2049.0982
369,20190824,20190905,20190831,17184,SO49410,2443.35
368,20190824,20190905,20190831,15676,SO49411,2443.35
373,20190824,20190905,20190831,16826,SO49412,2181.5625
369,20190824,20190905,20190831,17798,SO49413,2443.35
368,20190824,20190905,20190831,17096,SO49414,2443.35
370,20190824,20190905,20190831,17107,SO49415,2443.35
341,20190824,20190905,20190831,20917,SO49416,782.99
362,20190824,20190905,20190831,12623,SO49417,2049.0982
352,20190824,20190905,20190831,14030,SO49418,2071.4196
368,20190824,20190905,20190831,23534,SO49419,2443.35
389,20190824,20190905,20190831,14354,SO49420,1000.4375
379,20190824,20190905,20190831,23573,SO49421,2181.5625
370,20190824,20190905,20190831,23648,SO49422,2443.35
331,20190824,20190905,20190831,26666,SO49423,782.99
343,20190824,20190905,20190831,26740,SO49424,782.99
369,20190825,20190906,20190901,15623,SO49425,2443.35
323,20190825,20190906,20190901,20921,SO49426,782.99
339,20190825,20190906,20190901,19338,SO49427,782.99
368,20190825,20190906,20190901,13870,SO49428,2443.35
360,20190825,20190906,20190901,14012,SO49429,2049.0982
327,20190825,20190906,20190901,15538,SO49430,782.99
333,20190825,20190906,20190901,15548,SO49431,782.99
373,20190826,20190907,20190902,17841,SO49432,2181.5625
373,20190826,20190907,20190902,23544,SO49433,2181.5625
381,20190826,20190907,20190902,14357,SO49434,1000.4375
377,20190827,20190908,20190903,17181,SO49435,2181.5625
323,20190827,20190908,20190903,20847,SO49436,782.99
331,20190827,20190908,20190903,19336,SO49437,782.99
356,20190827,20190908,20190903,14020,SO49438,2071.4196
356,20190827,20190908,20190903,14064,SO49439,2071.4196
360,20190827,20190908,20190903,14101,SO49440,2049.0982
358,20190827,20190908,20190903,27044,SO49441,2049.0982
335,20190827,20190908,20190903,15532,SO49442,782.99
381,20190828,20190909,20190904,19440,SO49549,1000.4375
329,20190828,20190909,20190904,19380,SO49550,782.99
333,20190828,20190909,20190904,21040,SO49551,782.99
358,20190828,20190909,20190904,12647,SO49552,2049.0982
354,20190828,20190909,20190904,14302,SO49553,2071.4196
337,20190828,20190909,20190904,15739,SO49554,782.99
387,20190828,20190909,20190904,25036,SO49555,1000.4375
339,20190828,20190909,20190904,26752,SO49556,782.99
335,20190828,20190909,20190904,26753,SO49557,782.99
333,20190829,20190910,20190905,19366,SO49558,782.99
369,20190829,20190910,20190905,26115,SO49559,2443.35
375,20190829,20190910,20190905,13892,SO49560,2181.5625
358,20190829,20190910,20190905,14681,SO49561,2049.0982
354,20190829,20190910,20190905,14234,SO49562,2071.4196
354,20190829,20190910,20190905,27087,SO49563,2071.4196
387,20190829,20190910,20190905,26533,SO49564,1000.4375
356,20190829,20190910,20190905,21501,SO49565,2071.4196
333,20190829,20190910,20190905,15565,SO49566,782.99
356,20190829,20190910,20190905,12634,SO49567,2071.4196
375,20190829,20190910,20190905,24003,SO49568,2181.5625
371,20190830,20190911,20190906,16262,SO49569,2181.5625
358,20190830,20190911,20190906,14316,SO49570,2049.0982
358,20190830,20190911,20190906,14345,SO49571,2049.0982
352,20190830,20190911,20190906,27107,SO49572,2071.4196
371,20190830,20190911,20190906,24009,SO49573,2181.5625
321,20190830,20190911,20190906,26764,SO49574,782.99
370,20190831,20190912,20190907,15923,SO49575,2443.35
379,20190831,20190912,20190907,17761,SO49576,2181.5625
377,20190831,20190912,20190907,17762,SO49577,2181.5625
389,20190831,20190912,20190907,19057,SO49578,1000.4375
358,20190831,20190912,20190907,14322,SO49579,2049.0982
358,20190831,20190912,20190907,14225,SO49580,2049.0982
369,20190901,20190913,20190908,17937,SO49581,2443.35
377,20190901,20190913,20190908,17220,SO49582,2181.5625
377,20190901,20190913,20190908,16203,SO49583,2181.5625
368,20190901,20190913,20190908,13894,SO49584,2443.35
362,20190901,20190913,20190908,12644,SO49585,2049.0982
352,20190901,20190913,20190908,12500,SO49586,2071.4196
356,20190901,20190913,20190908,14301,SO49587,2071.4196
354,20190901,20190913,20190908,14226,SO49588,2071.4196
362,20190901,20190913,20190908,14263,SO49589,2049.0982
360,20190901,20190913,20190908,21348,SO49590,2049.0982
352,20190901,20190913,20190908,27092,SO49591,2071.4196
327,20190901,20190913,20190908,15558,SO49592,782.99
327,20190901,20190913,20190908,15561,SO49593,782.99
379,20190901,20190913,20190908,24005,SO49594,2181.5625
383,20190901,20190913,20190908,25107,SO49595,1000.4375
379,20190901,20190913,20190908,23653,SO49596,2181.5625
368,20190901,20190913,20190908,24001,SO49597,2443.35
375,20190902,20190914,20190909,15710,SO49598,2181.5625
368,20190902,20190914,20190909,15921,SO49599,2443.35
381,20190902,20190914,20190909,14381,SO49600,1000.4375
389,20190902,20190914,20190909,14382,SO49601,1000.4375
331,20190902,20190914,20190909,15737,SO49602,782.99
368,20190902,20190914,20190909,23655,SO49603,2443.35
370,20190903,20190915,20190910,17221,SO49604,2443.35
381,20190903,20190915,20190910,19065,SO49605,1000.4375
337,20190903,20190915,20190910,21034,SO49606,782.99
352,20190903,20190915,20190910,12475,SO49607,2071.4196
356,20190903,20190915,20190910,14262,SO49608,2071.4196
387,20190903,20190915,20190910,14367,SO49609,1000.4375
358,20190903,20190915,20190910,27105,SO49610,2049.0982
343,20190903,20190915,20190910,15554,SO49611,782.99
339,20190903,20190915,20190910,21039,SO49612,782.99
375,20190904,20190916,20190911,16052,SO49613,2181.5625
343,20190904,20190916,20190911,20982,SO49614,782.99
327,20190904,20190916,20190911,21020,SO49615,782.99
352,20190904,20190916,20190911,12479,SO49616,2071.4196
358,20190904,20190916,20190911,29479,SO49617,2049.0982
352,20190904,20190916,20190911,14306,SO49618,2071.4196
362,20190904,20190916,20190911,14324,SO49619,2049.0982
356,20190904,20190916,20190911,14326,SO49620,2071.4196
352,20190904,20190916,20190911,14348,SO49621,2071.4196
352,20190904,20190916,20190911,14668,SO49622,2071.4196
356,20190904,20190916,20190911,27088,SO49623,2071.4196
381,20190904,20190916,20190911,25051,SO49624,1000.4375
381,20190904,20190916,20190911,25053,SO49625,1000.4375
377,20190904,20190916,20190911,23998,SO49626,2181.5625
358,20190905,20190917,20190912,14230,SO49627,2049.0982
362,20190905,20190917,20190912,27104,SO49628,2049.0982
325,20190905,20190917,20190912,15557,SO49629,782.99
375,20190905,20190917,20190912,23651,SO49630,2181.5625
354,20190905,20190917,20190912,14260,SO49631,2071.4196
335,20190906,20190918,20190913,20860,SO49632,782.99
373,20190906,20190918,20190913,26202,SO49633,2181.5625
360,20190906,20190918,20190913,14279,SO49634,2049.0982
356,20190906,20190918,20190913,27097,SO49635,2071.4196
369,20190906,20190918,20190913,23665,SO49636,2443.35
377,20190907,20190919,20190914,17943,SO49637,2181.5625
385,20190907,20190919,20190914,19067,SO49638,1000.4375
329,20190907,20190919,20190914,19386,SO49639,782.99
362,20190907,20190919,20190914,12462,SO49640,2049.0982
358,20190907,20190919,20190914,14276,SO49641,2049.0982
356,20190907,20190919,20190914,14299,SO49642,2071.4196
375,20190907,20190919,20190914,24006,SO49643,2181.5625
327,20190907,20190919,20190914,26768,SO49644,782.99
370,20190908,20190920,20190915,15678,SO49645,2443.35
379,20190908,20190920,20190915,15688,SO49646,2181.5625
368,20190908,20190920,20190915,17742,SO49647,2443.35
383,20190908,20190920,20190915,19455,SO49648,1000.4375
327,20190908,20190920,20190915,21027,SO49649,782.99
360,20190908,20190920,20190915,12637,SO49650,2049.0982
352,20190908,20190920,20190915,14670,SO49651,2071.4196
362,20190908,20190920,20190915,14855,SO49652,2049.0982
352,20190908,20190920,20190915,15014,SO49653,2071.4196
358,20190908,20190920,20190915,14224,SO49654,2049.0982
356,20190908,20190920,20190915,27079,SO49655,2071.4196
362,20190908,20190920,20190915,27083,SO49656,2049.0982
341,20190908,20190920,20190915,15750,SO49657,782.99
337,20190908,20190920,20190915,15763,SO49658,782.99
352,20190908,20190920,20190915,21354,SO49659,2071.4196
371,20190908,20190920,20190915,23660,SO49660,2181.5625
370,20190908,20190920,20190915,23995,SO49661,2443.35
331,20190908,20190920,20190915,26763,SO49662,782.99
339,20190908,20190920,20190915,26767,SO49663,782.99
368,20190909,20190921,20190916,17896,SO49664,2443.35
360,20190909,20190921,20190916,29483,SO49665,2049.0982
362,20190909,20190921,20190916,14287,SO49666,2049.0982
354,20190909,20190921,20190916,14673,SO49667,2071.4196
362,20190909,20190921,20190916,14261,SO49668,2049.0982
352,20190909,20190921,20190916,27080,SO49669,2071.4196
377,20190909,20190921,20190916,23996,SO49670,2181.5625
373,20190910,20190922,20190917,17199,SO49671,2181.5625
379,20190910,20190922,20190917,16259,SO49672,2181.5625
325,20190910,20190922,20190917,21011,SO49673,782.99
369,20190910,20190922,20190917,13887,SO49674,2443.35
360,20190910,20190922,20190917,11241,SO49675,2049.0982
356,20190910,20190922,20190917,12658,SO49676,2071.4196
358,20190910,20190922,20190917,14666,SO49677,2049.0982
358,20190910,20190922,20190917,27081,SO49678,2049.0982
329,20190910,20190922,20190917,26760,SO49679,782.99
370,20190911,20190923,20190918,17969,SO49680,2443.35
379,20190911,20190923,20190918,13890,SO49681,2181.5625
356,20190911,20190923,20190918,21352,SO49682,2071.4196
356,20190911,20190923,20190918,27108,SO49683,2071.4196
370,20190911,20190923,20190918,24000,SO49684,2443.35
373,20190912,20190924,20190919,17959,SO49685,2181.5625
377,20190912,20190924,20190919,16051,SO49686,2181.5625
371,20190912,20190924,20190919,16205,SO49687,2181.5625
362,20190912,20190924,20190919,12653,SO49688,2049.0982
381,20190912,20190924,20190919,14377,SO49689,1000.4375
375,20190912,20190924,20190919,24008,SO49690,2181.5625
373,20190912,20190924,20190919,23662,SO49691,2181.5625
375,20190913,20190925,20190920,17960,SO49692,2181.5625
369,20190913,20190925,20190920,17741,SO49693,2443.35
368,20190913,20190925,20190920,17968,SO49694,2443.35
362,20190913,20190925,20190920,12499,SO49695,2049.0982
356,20190913,20190925,20190920,14323,SO49696,2071.4196
358,20190913,20190925,20190920,14238,SO49697,2049.0982
354,20190913,20190925,20190920,21336,SO49698,2071.4196
381,20190913,20190925,20190920,25037,SO49699,1000.4375
375,20190913,20190925,20190920,23664,SO49700,2181.5625
368,20190914,20190926,20190921,17933,SO49701,2443.35
375,20190914,20190926,20190921,15687,SO49702,2181.5625
373,20190914,20190926,20190921,15924,SO49703,2181.5625
377,20190914,20190926,20190921,17962,SO49704,2181.5625
370,20190914,20190926,20190921,15925,SO49705,2443.35
383,20190914,20190926,20190921,17770,SO49706,1000.4375
371,20190914,20190926,20190921,13889,SO49707,2181.5625
352,20190914,20190926,20190921,12487,SO49708,2071.4196
352,20190914,20190926,20190921,14300,SO49709,2071.4196
362,20190914,20190926,20190921,14308,SO49710,2049.0982
362,20190914,20190926,20190921,14676,SO49711,2049.0982
360,20190914,20190926,20190921,27095,SO49712,2049.0982
354,20190914,20190926,20190921,21400,SO49713,2071.4196
375,20190914,20190926,20190921,23663,SO49714,2181.5625
325,20190914,20190926,20190921,26761,SO49715,782.99
377,20190915,20190927,20190922,17722,SO49716,2181.5625
368,20190915,20190927,20190922,16204,SO49717,2443.35
387,20190915,20190927,20190922,19196,SO49718,1000.4375
327,20190915,20190927,20190922,20854,SO49719,782.99
358,20190915,20190927,20190922,12640,SO49720,2049.0982
356,20190915,20190927,20190922,12645,SO49721,2071.4196
352,20190915,20190927,20190922,14264,SO49722,2071.4196
387,20190915,20190927,20190922,14366,SO49723,1000.4375
356,20190915,20190927,20190922,27106,SO49724,2071.4196
370,20190915,20190927,20190922,24007,SO49725,2443.35
381,20190915,20190927,20190922,25057,SO49726,1000.4375
325,20190915,20190927,20190922,26774,SO49727,782.99
368,20190916,20190928,20190923,17635,SO49728,2443.35
387,20190916,20190928,20190923,19046,SO49729,1000.4375
339,20190916,20190928,20190923,21036,SO49730,782.99
360,20190916,20190928,20190923,29450,SO49731,2049.0982
356,20190916,20190928,20190923,14523,SO49732,2071.4196
360,20190916,20190928,20190923,14259,SO49733,2049.0982
362,20190916,20190928,20190923,27086,SO49734,2049.0982
343,20190916,20190928,20190923,15569,SO49735,782.99
331,20190916,20190928,20190923,15555,SO49736,782.99
385,20190916,20190928,20190923,25106,SO49737,1000.4375
341,20190916,20190928,20190923,26751,SO49738,782.99
377,20190917,20190929,20190924,13895,SO49739,2181.5625
354,20190917,20190929,20190924,14310,SO49740,2071.4196
389,20190917,20190929,20190924,14378,SO49741,1000.4375
331,20190917,20190929,20190924,27285,SO49742,782.99
368,20190917,20190929,20190924,23993,SO49743,2443.35
389,20190918,20190930,20190925,19188,SO49744,1000.4375
387,20190918,20190930,20190925,19448,SO49745,1000.4375
358,20190918,20190930,20190925,29482,SO49746,2049.0982
356,20190918,20190930,20190925,12495,SO49747,2071.4196
389,20190918,20190930,20190925,14380,SO49748,1000.4375
327,20190918,20190930,20190925,26754,SO49749,782.99
329,20190918,20190930,20190925,26757,SO49750,782.99
368,20190919,20191001,20190926,17966,SO49751,2443.35
360,20190919,20191001,20190926,11242,SO49752,2049.0982
358,20190919,20191001,20190926,14275,SO49753,2049.0982
360,20190919,20191001,20190926,14303,SO49754,2049.0982
362,20190919,20191001,20190926,14305,SO49755,2049.0982
371,20190919,20191001,20190926,23658,SO49756,2181.5625
379,20190920,20191002,20190927,17965,SO49757,2181.5625
331,20190920,20191002,20190927,19381,SO49758,782.99
389,20190920,20191002,20190927,14379,SO49759,1000.4375
358,20190920,20191002,20190927,21423,SO49760,2049.0982
339,20190920,20191002,20190927,27270,SO49761,782.99
368,20190921,20191003,20190928,17948,SO49762,2443.35
356,20190921,20191003,20190928,14277,SO49763,2071.4196
356,20190921,20191003,20190928,14236,SO49764,2071.4196
354,20190921,20191003,20190928,27094,SO49765,2071.4196
329,20190922,20191004,20190929,19419,SO49766,782.99
356,20190922,20191004,20190929,14347,SO49767,2071.4196
360,20190922,20191004,20190929,27103,SO49768,2049.0982
356,20190922,20191004,20190929,27091,SO49769,2071.4196
343,20190922,20191004,20190929,27298,SO49770,782.99
343,20190922,20191004,20190929,15570,SO49771,782.99
379,20190922,20191004,20190929,23661,SO49772,2181.5625
343,20190922,20191004,20190929,26750,SO49773,782.99
358,20190923,20191005,20190930,12648,SO49774,2049.0982
352,20190923,20191005,20190930,14235,SO49775,2071.4196
331,20190923,20191005,20190930,27297,SO49776,782.99
335,20190923,20191005,20190930,27404,SO49777,782.99
369,20190924,20191006,20191001,17198,SO49778,2443.35
369,20190924,20191006,20191001,17209,SO49779,2443.35
373,20190924,20191006,20191001,17958,SO49780,2181.5625
362,20190924,20191006,20191001,12484,SO49781,2049.0982
325,20190924,20191006,20191001,21018,SO49782,782.99
343,20190924,20191006,20191001,20861,SO49783,782.99
362,20190924,20191006,20191001,14325,SO49784,2049.0982
358,20190924,20191006,20191001,14667,SO49785,2049.0982
362,20190924,20191006,20191001,27090,SO49786,2049.0982
368,20190924,20191006,20191001,23656,SO49787,2443.35
368,20190924,20191006,20191001,23992,SO49788,2443.35
373,20190924,20191006,20191001,24002,SO49789,2181.5625
329,20190924,20191006,20191001,26758,SO49790,782.99
370,20190925,20191007,20191002,16261,SO49791,2443.35
